0	0,1,2,3,4,5	./models/GoogleCube.dae
1	6,7,8,9,10,11	./models/GoogleCube.dae
2	12,13,14,15,16,17	./models/GoogleCube.dae
3	18,19,20,21,22,23	./models/GoogleCube.dae
4	24,25,26,27,28,29	./models/GoogleCube.dae
5	30,31,32,33,34,35	./models/GoogleCube.dae
6	36,37,38,39,40,41	./models/GoogleCube.dae
7	42,43,44,45,46,47	./models/GoogleCube.dae
8	48,49,50,51,52,53	./models/GoogleCube.dae
9	54,55,56,57,58,59	./models/GoogleCube.dae
